lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
33.666181605641576,-82.3699429496861,0,OK,mudstone-carbonate-sandstone-conglomerate,541.0,485.4,Paleozoic sedimentary and volcanic rocks,154
30.85789391664475,-82.34353975128505,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
32.389854989784425,-84.73926231777412,0,OK,"sand, chalk, mud",74.975,71.0833,Late Cretaceous sedimentary,7
31.001924913554394,-84.01152055923818,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
31.719635086378318,-84.87704234601648,0,OK,"sand,mud,clay,chalk",56.8,49.85,Early Eocene sedimentary,7
31.778464568024756,-84.56448151929932,0,OK,"Major:{sand}, Minor:{marl}",56.8,56.08,Tuscahoma Sand,133
31.571161237548196,-81.44669591434851,0,OK,Major:{fine alluvium},2.588,0.0117,Pamlico shoreline complex - marsh and lagoonal facies,133
32.49734663857044,-82.73102327745029,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
33.39028187598518,-84.76438186879739,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
32.72314841985332,-82.95280152417665,0,OK,"sandstone, clay, chalk, limestone,",37.8,37.15,Late Eocene sedimentary,7
31.29329299094338,-84.3864246677091,0,OK,"sandstone, clay, chalk, limestone,",37.8,37.15,Late Eocene sedimentary,7
32.583451008598985,-82.11582370219429,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
34.09129581831254,-84.78624408761219,0,OK,sedimentary,443.8,358.9,Silurian-Devonian sedimentary,7
33.84841175436923,-83.77402562668803,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
33.15358139664148,-83.04647467442274,0,OK,Major:{sand},34.992,34.875,Irwinton Sand,133
32.32156945525665,-82.48276744007431,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
32.338884961199355,-81.8742756207821,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
31.258669448598223,-81.65933630372564,0,OK,Major:{fine alluvium},2.588,0.0117,Pamlico shoreline complex - marsh and lagoonal facies,133
33.3797663423194,-83.33577060081393,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
33.074555166560266,-83.18087406668292,0,OK,"sand, chalk, mud",74.975,71.0833,Late Cretaceous sedimentary,7
31.076947323977777,-82.18402002622429,0,OK,sedimentary,2.588,0.0,Quaternary sedimentary,7
34.47033200329825,-84.35039475254715,0,OK,sedimentary rocks,1000.0,541.0,Neoproterozoic sedimentary rocks,154
32.068793675975,-81.53370341253212,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
31.880330972382403,-84.67235501482193,0,OK,"sand,mud,clay,chalk",41.3,40.425,Middle Eocene sedimentary,7
34.61564079209451,-83.98390709533055,0,OK,sedimentary rocks,1000.0,541.0,Neoproterozoic sedimentary rocks,154
32.63496357791446,-84.89124346661453,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
34.79851318335733,-84.71531836779813,0,OK,"Major:{shale,sandstone}",511.0,493.575,Conasauga Group; Lower unit; shale and sandstone unit,133
34.42194269020222,-83.07622379588824,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
34.3498226963749,-85.26852938795312,0,OK,"Major:{sandstone,shale,conglomerate}",323.2,298.9,Pennsylvanian undifferentiated,133
33.87043358422171,-83.38873791355037,0,OK,intrusive igneous rocks,443.8,358.9,Paleozoic intrusive rocks,154
33.69962665589293,-84.27574271581982,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
