lat,lng,site_name,dev_stat,label,status,lith,unit_name,map_source,n_mrds_records,age_span,b_age,t_age,age_mid,lith_metamorphic,lith_plutonic,lith_volcanic,lith_sedimentary,lith_unconsolidated,lith_schist,lith_gneiss,lith_quartz,lith_mafic,lith_felsic
33.183125187947745,-83.32515504676849,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
31.899927330912607,-81.76034888528238,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.43975227187467,-81.49563928921589,,,0,OK,"Major:{sand,gravel}",Pleistocene-Pliocene sands and gravels,133,1,5.3213,5.333,0.0117,2.6723500000000002,0,0,0,0,1,0,0,0,0,0
34.36353956287302,-84.59692377072305,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
33.897982365672,-83.67662507498109,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.96130176040915,-84.22764944410706,,,0,OK,sedimentary,Cambrian-Ordovician sedimentary,7,1,97.19999999999999,541.0,443.8,492.4,0,0,0,1,0,0,0,0,0,0
31.478812811944668,-82.26976571803154,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
30.787638528225003,-83.91192917261816,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.93038127777862,-82.67235905453339,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.20591898482396,-84.9868996275868,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.91545826443132,-84.86055278539425,,,0,OK,"Major:{clay,sand}","Nanafalia, Porters Creek, and Clayton Formations, undifferentiated",133,1,8.100000000000009,64.9,56.8,60.85,0,0,0,0,1,0,0,0,0,0
33.29354120690915,-84.57411603504838,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.72555940754297,-82.72366619262245,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.522938337907835,-82.7944517063138,,,0,OK,Major:{fine alluvium},Stream alluvium,133,1,2.588,2.588,0.0,1.294,0,0,0,0,1,0,0,0,0,0
31.96892275307141,-81.7476925412801,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.32129570247224,-83.68513336652754,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
31.95995153890909,-83.48561735703865,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
32.19690833179581,-82.79733461031893,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.24718241806691,-83.35720653378158,,,0,OK,Major:{limestone},Suwannee Limestone and its residuum,133,1,3.866699999999998,31.9667,28.1,30.03335,0,0,0,1,0,0,0,0,0,0
31.88155030535135,-82.20377088799563,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
33.302612903083485,-83.93607039512503,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.03240815806018,-82.96778780705857,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.03759650672141,-83.9648499711644,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.39058157125342,-83.12578337452916,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.954279454898188,-81.8026767588526,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.91395027861488,-84.3730393440936,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
31.104631004955905,-82.65253436070144,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
32.01930359984724,-81.15124627854004,,,0,OK,Major:{sand},Pamlico shoreline complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.44967143911846,-83.71376042885787,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.64467595241384,-82.98056944327543,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.935136033059045,-82.65795252213263,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
34.391779054145694,-84.64481409347552,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
33.0623011541295,-82.97993691549843,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
30.680179236216265,-82.07232889477935,,,0,OK,Major:{sand},Wicomico Shoreline Complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.45118028998033,-85.12025996869004,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.59827205356645,-85.28297006670803,,,0,OK,"Major:{limestone,shale}",Conasauga Group; Middle unit; Shale unit,133,1,13.149999999999977,511.0,497.85,504.425,0,0,0,1,0,0,0,0,0,0
33.855059673415404,-83.34638810507795,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
33.38043945740927,-85.27014740101288,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.557139214101625,-85.51829782042604,,,0,OK,"Major:{sandstone,shale,conglomerate}",Pennsylvanian undifferentiated,133,1,24.30000000000001,323.2,298.9,311.04999999999995,0,0,0,1,0,0,0,0,0,0
34.66834584367325,-85.48629443422689,,,0,OK,"sandstone,shale,coal",Bashkirian sedimentary,7,1,1.0500000000000114,323.2,322.15,322.67499999999995,0,0,0,1,0,0,0,0,0,0
33.12362961732682,-83.1690712096483,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
32.29261082617762,-81.7380793821035,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.04681081454834,-84.99800405422,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
34.16115595712234,-85.01142368129511,,,0,OK,"Major:{dolostone}, Minor:{limestone}",Knox Group undifferentiated,133,1,23.57499999999999,493.575,470.0,481.7875,0,0,0,1,0,0,0,0,0,0
33.35100692274936,-82.89616033616787,,,0,OK,mudstone-carbonate-sandstone-conglomerate,Paleozoic sedimentary and volcanic rocks,154,1,55.60000000000002,541.0,485.4,513.2,0,0,0,1,0,0,0,0,0,0
30.716627544017605,-84.48879636709415,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
31.018076537531886,-82.12585208756026,,,0,OK,Major:{sand},Wicomico Shoreline Complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.344531186735566,-83.12944810750125,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
34.20362529425613,-84.73367028668164,,,0,OK,sedimentary,Cambrian-Ordovician sedimentary,7,1,97.19999999999999,541.0,443.8,492.4,0,0,0,1,0,0,0,0,0,0
31.03271111094813,-82.47968814826832,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
33.13151642359328,-82.31005679006648,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
33.52366685797647,-84.10956194052523,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.544831076951866,-83.28872420837413,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.362679217343285,-84.4483748462031,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
34.20740143348957,-83.02337078596659,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.375295830627877,-82.46294390112847,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.235200375075877,-85.04229666029133,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.462915790767813,-83.34030235018368,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
33.97553584671299,-82.79979762723147,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
30.757178022896937,-84.9065369549808,,,0,OK,sedimentary rocks,Cenozoic sedimentary rocks,154,1,66.0,66.0,0.0,33.0,0,0,0,1,0,0,0,0,0,0
31.24362907135704,-83.5469387472553,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
32.47306002108591,-84.25193777839868,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
34.677051256659965,-85.03897707138795,,,0,OK,"Major:{sandstone,shale}",Red Mountain Formation,133,1,14.5,440.8,426.3,433.55,0,0,0,1,0,0,0,0,0,0
32.96687060539736,-83.16539425197847,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
32.15799160662514,-84.81595864882243,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
32.51104483332879,-84.79659526331407,,,0,OK,"Major:{clay,sand}, Minor:{gravel}",Tuscaloosa Formation,133,1,6.460000000000008,95.385,88.925,92.155,0,0,0,0,1,0,0,0,0,0
32.37185294067564,-82.15738931475128,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.26927733952624,-84.67488025272932,,,0,OK,"Major:{clay,sand}, Minor:{limestone}, Incidental:{marl}",Ripley Formation,133,1,1.0165999999999968,71.0833,70.0667,70.57499999999999,0,0,0,1,1,0,0,0,0,0
31.807425763881888,-81.33455740352811,,,0,OK,Major:{fine alluvium},Holocene Shoreline Complex - marsh and lagoonal facies,133,1,0.0117,0.0117,0.0,0.00585,0,0,0,0,1,0,0,0,0,0
33.551748789217214,-83.11795863617051,,,0,OK,plutonic: undivided granitic rocks,Mississippian-Pennsylvanian plutonic: undivided granitic rocks,7,1,60.0,358.9,298.9,328.9,0,1,0,0,0,0,0,0,0,1
33.52379401114904,-84.53272329598407,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.29212255816619,-83.35807820867004,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.14187975262372,-81.59312125957614,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.9244913287888,-84.16024992648119,,,0,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,1,121.80000000000001,541.0,419.2,480.1,0,0,0,1,0,0,0,0,0,0
33.74451175063765,-84.87022699460849,,,0,OK,plutonic: undivided granitic rocks,Devonian plutonic: undivided granitic rocks,7,1,60.30000000000001,419.2,358.9,389.04999999999995,0,1,0,0,0,0,0,0,0,1
32.00465621927109,-82.17384915726188,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.116658392234413,-82.83206503893074,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.40960543360015,-84.6473658679911,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.600649262835773,-83.1325720082539,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.89574000716811,-83.89299104237868,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.234210421708237,-83.51295864817473,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
33.73503047461409,-84.74587331411036,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
32.53348971004997,-82.00052802854977,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.04392831257371,-81.80282754714804,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.99885848061345,-82.04777043228269,,,0,OK,"Major:{sand,gravel}",Pleistocene-Pliocene sands and gravels,133,1,5.3213,5.333,0.0117,2.6723500000000002,0,0,0,0,1,0,0,0,0,0
32.63046636820722,-84.30374341930349,,,0,OK,"Major:{clay,sand}, Minor:{gravel}",Tuscaloosa Formation,133,1,4.724999999999994,95.55,90.825,93.1875,0,0,0,0,1,0,0,0,0,0
34.00497627519833,-83.37363541153623,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
33.35743393758044,-83.8154825468788,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.153311856312946,-84.82645925246635,,,0,OK,Major:{dolostone},Conasauga Group; Lower unit; lower dolostone unit,133,1,17.42500000000001,511.0,493.575,502.2875,0,0,0,1,0,0,0,0,0,0
34.666168486980084,-83.83609255976523,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.016977029928995,-82.06736167833895,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.414475060263264,-84.88733669986951,,,0,OK,Major:{fine alluvium},Stream alluvium,133,1,2.588,2.588,0.0,1.294,0,0,0,0,1,0,0,0,0,0
33.41335362381142,-84.38051937069844,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.34026340911599,-81.91134367798205,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.75529528104485,-83.0573537361416,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
31.305979099993205,-83.17197586047395,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
34.74097072243383,-84.15211693250951,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
31.08011127860811,-84.74601936617098,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
30.9576111240325,-82.68152058229147,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
34.12771084876873,-84.51671386923493,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.15940533584338,-82.78342407187411,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.788201318960645,-83.79804352910388,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.81797143238186,-84.71535904974782,,,0,OK,"Major:{shale,sandstone}",Conasauga Group; Lower unit; shale and sandstone unit,133,1,17.42500000000001,511.0,493.575,502.2875,0,0,0,1,0,0,0,0,0,0
31.61407281806046,-84.94712534036458,,,0,OK,"sand,mud,clay,chalk",Middle Eocene sedimentary,7,1,0.875,41.3,40.425,40.8625,0,0,0,0,1,0,0,0,0,0
34.19630596808633,-84.47657467740694,,,0,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.853204016178296,-84.13700565694009,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
32.426947058714944,-81.30754301763275,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.02530472824437,-83.832646336031,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
33.828814606701926,-82.86144046001846,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
31.16836631602673,-82.90181278409707,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
32.8207045085391,-84.47929299606328,,,0,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,1,121.80000000000001,541.0,419.2,480.1,0,0,0,1,0,0,0,0,0,0
31.185517243309764,-84.1929417464364,,,0,OK,Major:{limestone},Suwannee Limestone and its residuum,133,1,5.556699999999999,31.9667,26.41,29.18835,0,0,0,1,0,0,0,0,0,0
33.35723942916247,-84.16722168849955,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.79369976167349,-83.42261361565754,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.11792753760702,-83.27347266159843,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.05468257286401,-82.96204462311903,,,0,OK,plutonic: undivided granitic rocks,Mississippian-Pennsylvanian plutonic: undivided granitic rocks,7,1,60.0,358.9,298.9,328.9,0,1,0,0,0,0,0,0,0,1
32.76489606890134,-81.59206008625448,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
33.29512777395571,-82.4918302460276,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
30.650059781717346,-82.4582507599059,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.322426442499967,-84.01242339341766,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
33.52879926516935,-84.89531740006113,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
30.953558501912703,-82.82222757754532,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
32.4517874429775,-81.67658588399514,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.01896161103221,-83.59961040621451,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
31.98474311502973,-84.77172297735846,,,0,OK,Major:{sand},Providence Sand,133,1,0.6099999999999994,67.22,66.61,66.91499999999999,0,0,0,0,1,0,0,0,0,0
32.05805891515918,-84.88421545923659,,,0,OK,"Major:{sand,clay,limestone}",Clayton Formation,133,1,2.200000000000003,64.9,62.7,63.800000000000004,0,0,0,1,1,0,0,0,0,0
34.46185463523973,-84.81644265334776,,,0,OK,"Major:{limestone,shale}",Conasauga Group; Upper unit; limestone and shale unit,133,1,17.42500000000001,511.0,493.575,502.2875,0,0,0,1,0,0,0,0,0,0
31.02268620775566,-84.48317596924693,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
32.27141570694595,-81.29009099947899,,,0,OK,Major:{fine alluvium},Penholoway shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.821288941404575,-84.27761644070017,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.80942704387187,-82.51805988328593,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.458998510941477,-83.24347938544105,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.85961371848041,-82.48627853408347,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
34.353164010777206,-83.04971549764673,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
31.521062904612386,-84.47193004997524,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.54145607241053,-82.57514515217669,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.15282283037853,-81.8390141343595,,,0,OK,Major:{sand},Talbot shoreline complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.71124778714581,-84.45452106330707,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
